time, cell 0,,,, outflow [4177], cell 1,,,, cell 2,,,, cell 3,,,, cell 4,,,, cell 5,,,, cell 6,,,, cell 7,,,, cell 8,,,, outflow [4064], cell 9,,,, cell 10,,,, detector [4065+4066+4067],,, cell 11,,,, cell 12,,,, cell 13,,,, cell 14,,,, cell 15,,,, cell 16,,,, cell 17,,,, cell 18,,,, cell 19,,,, cell 20,,,, cell 21,,,, cell 22,,,, cell 23,,,, cell 24,,,, cell 25,,,, cell 26,,,, detector [4058+4059+4060],,, cell 27,,,, cell 28,,,, cell 29,,,, outflow [8217], cell 30,,,, cell 31,,,, cell 32,,,, cell 33,,,, cell 34,,,, cell 35,,,, detector [8218+8219],,, cell 36,,,, cell 37,,,, cell 38,,,, cell 39,,,, cell 40,,,, cell 41,,,, cell 42,,,, detector [8243+8244+8245+8246],,, cell 43,,,, cell 44,,,, detector [4055+4056+4057],,, cell 45,,,, cell 46,,,, cell 47,,,, cell 48,,,, detector [4062+4063],,, cell 49,,,, cell 50,,,, cell 51,,,, cell 52,,,, cell 53,,,, cell 54,,,, cell 55,,,, outflow [6995], cell 56,,,, cell 57,,,, cell 58,,,, cell 59,,,, cell 60,,,, cell 61,,,, cell 62,,,, detector [6991+6992],,, cell 63,,,, cell 64,,,, cell 65,,,, cell 66,,,, cell 67,,,, cell 68,,,, cell 69,,,, detector [6993+6994],,, cell 70,,,, cell 71,,,, cell 72,,,, cell 73,,,, cell 74,,,, cell 75,,,, cell 76,,,, cell 77,,,, cell 78,,,, cell 79,,,, detector [8239+8240+8236+8237+8238],,, cell 80,,,, cell 81,,,, cell 82,,,, cell 83,,,, detector [8233+8234+8235+8227+8228],,, cell 84,,,, cell 85,,,, cell 86,,,, cell 87,,,, cell 88,,,, cell 89,,,, cell 90,,,, cell 91,,,, cell 92,,,, cell 93,,,, cell 94,,,, cell 95,,,, cell 96,,,, cell 97,,,, cell 98,,,, cell 99,,,, cell 100,,,, cell 101,,,, cell 102,,,, cell 103,,,, cell 104,,,, detector [7794+7795+7757+7758],,, cell 105,,,, cell 106,,,, cell 107,,,, cell 108,,,, cell 109,,,, cell 110,,,, cell 111,,,, cell 112,,,, cell 113,,,, outflow [7008+7010], cell 114,,,, cell 115,,,, detector [7003+7004],,, cell 116,,,, cell 117,,,, cell 118,,,, cell 119,,,, cell 120,,,, cell 121,,,, cell 122,,,, cell 123,,,, cell 124,,,, cell 125,,,, cell 126,,,, cell 127,,,, cell 128,,,, cell 129,,,, detector [7798+7799],,, cell 130,,,, cell 131,,,, cell 132,,,, cell 133,,,, cell 134,,,, cell 135,,,, cell 136,,,, cell 137,,,, cell 138,,,, cell 139,,,, cell 140,,,, cell 141,,,, cell 142,,,, cell 143,,,, detector [7796+7797],,, outflow [7731], cell 144,,,, cell 145,,,, cell 146,,,, inflow [7732], cell 147,,,, cell 148,,,, cell 149,,,, cell 150,,,, cell 151,,,, detector [6999+7000],,, cell 152,,,, cell 153,,,, cell 154,,,, cell 155,,,, cell 156,,,, cell 157,,,, cell 158,,,, cell 159,,,, detector [7001+7002],,, cell 160,,,, cell 161,,,, cell 162,,,, cell 163,,,, cell 164,,,, cell 165,,,, cell 166,,,, cell 167,,,, cell 168,,,, cell 169,,,, cell 170,,,, cell 171,,,, cell 172,,,, cell 173,,,, cell 174,,,, cell 175,,,, cell 176,,,, cell 177,,,, cell 178,,,, outflow [4054], cell 179,,,, cell 180,,,, cell 181,,,, cell 182,,,, cell 183,,,, cell 184,,,, cell 185,,,, detector [8215+8216+8208+8209+8210],,, cell 186,,,, cell 187,,,, outflow [4061], cell 188,,,, cell 189,,,, outflow [7733], cell 190,,,, cell 191,,,, detector [7800+7801],,, cell 192,,,, cell 193,,,, cell 194,,,, outflow [8226], cell 195,,,, cell 196,,,, cell 197,,,, cell 198,,,, cell 199,,,, cell 200,,,, cell 201,,,, cell 202,,,, cell 203,,,, cell 204,,,, cell 205,,,, cell 206,,,, cell 207,,,, cell 208,,,, detector [8224+8225],,, cell 209,,,, cell 210,,,, cell 211,,,
, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime
0, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, -1.0, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 37.83745688682664, 66.6024017823824, 2520.0655059999995, 4, 37.83745688682664, 66.6024017823824, 2520.0655059999995, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.86790009772368, 69.37039666526316, 2280.059267333333, 3, 32.86790009772368, 69.37039666526316, 2280.0592673333335, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 42.8298829870515, 70.0, 2998.0918090936048, 4, 42.8298829870515, 72.84822850461539, 3120.081102666667, 0.0, 70.0, 0.0, 1, 29.142784708729593, 70.0, 2039.9949296110715, 3, 29.142784708729593, 70.00199359999999, 2040.0530286666665, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 19.952929535368707, 66.1574186550784, 1320.0343126666664, 2, 19.952929535368707, 66.1574186550784, 1320.0343126666667, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.892180994978762, 70.0, 1602.4526696485134, 3, 22.892180994978762, 78.63151136166657, 1800.04679, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.36411842679749, 53.658774758383174, 1200.0311933333332, 2, 22.36411842679749, 53.658774758383174, 1200.0311933333332, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 55.52629669391395, 69.15821957, 3840.099818666666, 4, 55.52629669391395, 69.15821957, 3840.0998186666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 100.19144426580715, 67.0733387657143, 6720.174682666666, 4, 100.19144426580715, 67.0733387657143, 6720.174682666667, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 28.778248863849242, 66.7187888469916, 1920.0499093333335, 3, 28.778248863849242, 66.7187888469916, 1920.0499093333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 0.0, 70.0, 0.0, 1, 23.03001450050901, 57.31799746098688, 1320.0343126666667, 2, 23.03001450050901, 57.31799746098688, 1320.0343126666667, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 17.191934346966725, 69.801987904, 1200.0311933333335, 2, 17.191934346966725, 69.801987904, 1200.0311933333332, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 10.14081986550657, 70.0, 709.8573905854599, 2, 10.14081986550657, 71.00202208, 720.018716, 120.00311933333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 33.65013455127866, 60.62540479765027, 2040.0530286666665, 3, 33.65013455127866, 60.62540479765027, 2040.0530286666665, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.998296891836844, 65.45962523703328, 2160.056148, 3, 32.998296891836844, 65.45962523703328, 2160.056148, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 86.09412563647169, 67.95065312820513, 5850.1520675, 4, 86.09412563647169, 67.95065312820513, 5850.1520675, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 120.00311933333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 30.280298570367744, 70.0, 2119.620899925742, 3, 30.280298570367744, 71.33536490666667, 2160.056148, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 39.63292901564952, 70.0, 2774.305031095467, 4, 39.63292901564952, 72.66873621333333, 2880.074864, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1
3, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 1.4234481892208222, 70.0, 99.64137324545756, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, -1.0, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99998479365472, 0.0, 1, 37.79708656855426, 66.60854477532915, 2517.6089330785385, 4, 37.83745688682664, 66.6024017823824, 2520.0655059999995, 36.00093579999999, 69.99905622271733, 2520.0315291346365, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.84077174611204, 69.37499699961182, 2278.3284413514593, 3, 32.86790009772368, 69.37039666526316, 2280.0592673333335, 30.872180462748823, 69.9998342384775, 2161.0475149727813, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99996767846956, 0.0, 1, 42.767096006845584, 69.999380025411, 2993.6702059664212, 4, 42.8298829870515, 72.84822850461539, 3120.081102666667, 36.351823869757276, 70.0, 2544.627670883009, 4, 29.125693001836694, 69.99674152913958, 2038.7036049066328, 3, 29.142784708729593, 70.00199359999999, 2040.0530286666665, 29.069909196017985, 70.0, 2034.893643721259, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 19.946834637927868, 66.161438389532, 1319.7112709634473, 2, 19.952929535368707, 66.1574186550784, 1320.0343126666667, 18.810476951608866, 69.9989352854318, 1316.7133588237755, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.88295929596682, 70.0, 1601.8071507176774, 3, 22.892180994978762, 78.63151136166657, 1800.04679, 21.623592679870114, 70.0, 1513.651487590908, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.357527357019876, 53.66535269886853, 1199.8245910890737, 2, 22.36411842679749, 53.658774758383174, 1200.0311933333332, 16.70695096496021, 69.9955763086448, 1169.4126611526592, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99993801825748, 0.0, 1, 55.39243702550578, 69.16563037120473, 3831.252824666368, 4, 55.52629669391395, 69.15821957, 3840.0998186666666, 54.85856883809524, 69.99976617210278, 3840.0869912028706, 4, 0.0, 70.0, 0.0, 1, 0.0, 69.9998934138052, 0.0, 1, 99.45369656591821, 67.08449617426336, 6671.8011267926895, 4, 100.19144426580715, 67.0733387657143, 6720.174682666667, 91.00971753976155, 69.99922931803036, 6370.610088234938, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 28.760453891298326, 66.72364985357265, 1919.0024550728106, 3, 28.778248863849242, 66.7187888469916, 1920.0499093333333, 26.40993498030756, 69.99912242441444, 1848.6722719073744, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 0.0, 70.0, 0.0, 1, 23.021900671635297, 57.32317654639005, 1319.688476633606, 2, 23.03001450050901, 57.31799746098688, 1320.0343126666667, 12.519055483380335, 69.99766132583045, 876.3046058449373, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 17.188048355320355, 69.80451803165478, 1199.803431347914, 2, 17.191934346966725, 69.801987904, 1200.0311933333332, 16.15335943803218, 69.99994817281963, 1130.7343234791795, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 10.139970925779805, 70.0, 709.7979648045863, 2, 10.14081986550657, 71.00202208, 720.018716, 120.00311933333333, 9.174820197010487, 70.0, 642.2374137907341, 2, 0.0, 70.0, 0.0, 1, 3.10205136289604, 70.0, 217.1435954027228, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 33.62378456613264, 60.6323259405361, 2038.6882651681215, 3, 33.65013455127866, 60.62540479765027, 2040.0530286666665, 28.609678051034813, 69.99744365433996, 2002.604327346116, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.97146639252155, 65.46540176325239, 2158.490294109997, 3, 32.998296891836844, 65.45962523703328, 2160.056148, 30.292600289330977, 69.9987618913596, 2120.4445147230103, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99990249349776, 0.0, 1, 85.59471272560945, 67.96107444528141, 5817.1086436676205, 4, 86.09412563647169, 67.95065312820513, 5850.1520675, 83.25912292960628, 69.9994328790526, 5828.091387079764, 4, 0.0, 70.0, 0.0, 1, 120.00311933333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 30.259522348843362, 69.99999861357165, 2118.1665224663757, 3, 30.280298570367744, 71.33536490666667, 2160.056148, 16.972001313321567, 70.0, 1188.0400919325098, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99997814185227, 0.0, 1, 39.58669881686691, 70.0, 2771.0689171806835, 4, 39.63292901564952, 72.66873621333333, 2880.074864, 36.1971583114269, 70.0, 2533.801081799883, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1
