time, cell 0,,,, cell 1,,,, detector [4103+4104],,, cell 2,,,, cell 3,,,, cell 4,,,, cell 5,,,, cell 6,,,, cell 7,,,, cell 8,,,, cell 9,,,, cell 10,,,, cell 11,,,, cell 12,,,, inflow [4178], cell 13,,,, cell 14,,,, cell 15,,,, detector [4180+4181+4182],,, cell 16,,,, cell 17,,,, inflow [4163], cell 18,,,, cell 19,,,, cell 20,,,, cell 21,,,, detector [4189+4190+4191],,, cell 22,,,, cell 23,,,, cell 24,,,, cell 25,,,, cell 26,,,, cell 27,,,, cell 28,,,, cell 29,,,, detector [4171+4172+4173],,, cell 30,,,, cell 31,,,, cell 32,,,, inflow [4186+4187], cell 33,,,, cell 34,,,, cell 35,,,, cell 36,,,, outflow [8260], cell 37,,,, cell 38,,,, outflow [7007+7005], cell 39,,,, detector [7017+7018+7019],,, cell 40,,,, cell 41,,,, cell 42,,,, cell 43,,,, cell 44,,,, cell 45,,,, cell 46,,,, cell 47,,,, cell 48,,,, detector [8249+8250+8251+8252],,, cell 49,,,, cell 50,,,, cell 51,,,, cell 52,,,, cell 53,,,, cell 54,,,, cell 55,,,, cell 56,,,, cell 57,,,, cell 58,,,, cell 59,,,, cell 60,,,, cell 61,,,, cell 62,,,, cell 63,,,, cell 64,,,, cell 65,,,, cell 66,,,, detector [8257+8258+8259+8261+8262],,, cell 67,,,, cell 68,,,, cell 69,,,, cell 70,,,, outflow [8278], cell 71,,,, cell 72,,,, cell 73,,,, cell 74,,,, cell 75,,,, detector [8283+8284+8285],,, cell 76,,,, cell 77,,,, cell 78,,,, cell 79,,,, cell 80,,,, detector [7802+7803],,, cell 81,,,, cell 82,,,, cell 83,,,, cell 84,,,, cell 85,,,, inflow [7730], cell 86,,,, cell 87,,,, cell 88,,,, cell 89,,,, detector [7805+7804],,, cell 90,,,, cell 91,,,, cell 92,,,, cell 93,,,, cell 94,,,, cell 95,,,, detector [8253+8254+8255+8256],,, cell 96,,,, cell 97,,,, cell 98,,,, cell 99,,,, cell 100,,,, cell 101,,,, cell 102,,,, cell 103,,,, cell 104,,,, cell 105,,,, cell 106,,,, cell 107,,,, cell 108,,,, cell 109,,,, cell 110,,,, outflow [7025], cell 111,,,, cell 112,,,, cell 113,,,, cell 114,,,, cell 115,,,, detector [7026+7027],,, cell 116,,,, cell 117,,,, cell 118,,,, cell 119,,,, detector [7806+7807],,, cell 120,,,, cell 121,,,, cell 122,,,, cell 123,,,, cell 124,,,, cell 125,,,, cell 126,,,, cell 127,,,, cell 128,,,, cell 129,,,, detector [7808+7809],,, cell 130,,,, cell 131,,,, cell 132,,,, cell 133,,,, cell 134,,,, cell 135,,,, cell 136,,,, cell 137,,,, cell 138,,,, cell 139,,,, cell 140,,,, outflow [8269], cell 141,,,, cell 142,,,, cell 143,,,, cell 144,,,, detector [8270+8271+8271],,, cell 145,,,, cell 146,,,, cell 147,,,, cell 148,,,, cell 149,,,, cell 150,,,, cell 151,,,, cell 152,,,, cell 153,,,, cell 154,,,, cell 155,,,, cell 156,,,, outflow [7728+7729], cell 157,,,, cell 158,,,, cell 159,,,, cell 160,,,, cell 161,,,, cell 162,,,, outflow [4102], cell 163,,,, cell 164,,,, cell 165,,,, cell 166,,,, cell 167,,,, cell 168,,,, cell 169,,,, cell 170,,,, cell 171,,,, cell 172,,,, cell 173,,,, cell 174,,,, cell 175,,,, cell 176,,,, detector [8267+8268],,, cell 177,,,, cell 178,,,, cell 179,,,, cell 180,,,, detector [8276+8277],,, cell 181,,,, cell 182,,,, detector [7021+7022],,, cell 183,,,, cell 184,,,, cell 185,,,, cell 186,,,, cell 187,,,, cell 188,,,, cell 189,,,, detector [7023+7024],,, cell 190,,,, cell 191,,,, cell 192,,,, cell 193,,,, cell 194,,,, outflow [7031], cell 195,,,, cell 196,,,, cell 197,,,, cell 198,,,, cell 199,,,, cell 200,,,, cell 201,,,, cell 202,,,, detector [7029+7030],,, cell 203,,,
, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, q, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, regime, k, u, q, k, u, q, regime
0, 0.0, 70.0, 0.0, 1, 16.98643240481112, 63.58180742497173, 1080.028074, 2, 16.98643240481112, 63.58180742497173, 1080.028074, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 26.872281760586738, 66.98526035255061, 1800.0467899999996, 3, 26.872281760586738, 66.98526035255061, 1800.04679, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 600.0155966666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 59.69004096968711, 68.3548878682353, 4080.1060573333334, 4, 59.69004096968711, 68.3548878682353, 4080.106057333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, -1.0, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 720.018716, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 43.76376241862987, 45.24408687853376, 1980.0514690000002, 3, 43.76376241862987, 45.24408687853376, 1980.0514690000002, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 66.89878842749977, 70.0, 4682.915189924984, 4, 66.89878842749977, 71.75204344, 4800.124773333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 83.16272205970168, 70.0, 5821.390544179118, 4, 83.16272205970168, 73.95332564292683, 6150.159865833333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.29291336682944, 70.0, 2260.5039356780608, 3, 32.29291336682944, 72.46360216615385, 2340.060827, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 8.333312620960259, 70.0, 583.3318834672181, 2, 8.333312620960259, 72.00205056000001, 600.0155966666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.499944076592698, 64.00182272, 1440.037432, 2, 22.499944076592698, 64.00182272, 1440.037432, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 76.45870788488634, 70.0, 5352.109551942043, 4, 76.45870788488634, 72.19770830608694, 5520.1434893333335, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 21.948235943833904, 49.20796718077113, 1080.028074, 2, 21.948235943833904, 49.20796718077113, 1080.028074, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 12.48404540413919, 67.28763058285715, 840.0218353333333, 2, 12.48404540413919, 67.28763058285715, 840.0218353333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 13.714251627637452, 70.0, 959.9976139346217, 2, 13.714251627637452, 70.0019936, 960.0249546666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 960.0249546666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 47.2608225660683, 68.55750801777778, 3240.0842220000004, 4, 47.2608225660683, 68.55750801777778, 3240.084222, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 480.0124773333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 27.355230316926, 70.0, 1914.8661221848201, 3, 27.355230316926, 70.18949894000001, 1920.0499093333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 47.934127435502695, 67.59451762962962, 3240.084222, 4, 47.934127435502695, 67.59451762962962, 3240.084222, 0.0, 70.0, 0.0, 1, 12.642186506198168, 56.95365399387136, 720.0187159999999, 2, 12.642186506198168, 56.95365399387136, 720.018716, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 16.06352325912331, 59.764283288314004, 960.0249546666666, 2, 16.06352325912331, 59.764283288314004, 960.0249546666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 120.00311933333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 16.37919259898621, 65.93903011231752, 1080.028074, 2, 16.37919259898621, 65.93903011231752, 1080.028074, 0.0, 70.0, 0.0, 1
3, 0.0, 70.0, 0.0, 1, 16.983380837979087, 63.58537713432416, 1079.8946755987545, 2, 16.98643240481112, 63.58180742497173, 1080.028074, 12.993512393368066, 69.99849858827382, 909.526358923893, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 1.7430006388110657, 70.0, 122.0100447167746, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 26.85884932879638, 66.98947391556631, 1799.260186513531, 3, 26.872281760586738, 66.98526035255061, 1800.04679, 22.861610356362604, 69.99925549370177, 1600.2957043324843, 3, 7.620536785454203, 70.0, 533.4375749817942, 2, 600.0155966666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99993103879068, 0.0, 1, 59.53455420588651, 68.36230790797404, 4069.9195257867846, 4, 59.69004096968711, 68.3548878682353, 4080.106057333333, 53.75931149422338, 69.99957852357265, 3763.1291463130915, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, -1.0, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 720.018716, 0.0, 70.0, 0.0, 1, 0.0, 69.99996491045701, 0.0, 1, 0.0, 43.72382078368795, 45.253561579797555, 1978.6586163386548, 3, 43.76376241862987, 45.24408687853376, 1980.0514690000002, 25.655432201093724, 69.99376297700638, 1795.7202405560113, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99992100930953, 0.0, 1, 66.69564043278206, 70.0, 4668.694830294744, 4, 66.89878842749977, 71.75204344, 4800.124773333333, 55.95793823640905, 70.0, 3917.0556765486335, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99990476813518, 0.0, 1, 82.73141496726099, 69.99999943689139, 5791.199001121497, 4, 83.16272205970168, 73.95332564292683, 6150.159865833333, 77.03248146873206, 70.0, 5392.273702811244, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 1.5694576805965585, 70.0, 109.8620376417591, 1, -1.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 32.26783482839357, 70.0, 2258.7484379875496, 3, 32.29291336682944, 72.46360216615385, 2340.060827, 31.614043464459648, 70.0, 2212.9830425121754, 3, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 8.332876083435309, 70.0, 583.3013258404717, 2, 8.333312620960259, 72.00205056000001, 600.0155966666666, 7.721768394285878, 70.0, 540.5237876000115, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 3.1770466190741824, 70.0, 222.39326333519276, 1, 240.00623866666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 22.492090766640978, 64.00581022616491, 1439.6244931992985, 2, 22.499944076592698, 64.00182272, 1440.037432, 15.704996013104227, 69.99872802409078, 1099.329744540713, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99991062571287, 0.0, 1, 76.10684277691144, 69.99999418021508, 5327.478551458345, 4, 76.45870788488634, 72.19770830608694, 5520.1434893333335, 74.28318766232981, 70.0, 5199.823136363087, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 21.94222614134569, 49.215309718171135, 1079.8934554524792, 2, 21.948235943833904, 49.20796718077113, 1080.028074, 15.329827954812579, 69.99426154834059, 1072.9999873602148, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 12.482595924302222, 67.29018614621516, 839.9562033342833, 2, 12.48404540413919, 67.28763058285715, 840.0218353333333, 11.42516784942636, 69.99928267429786, 799.7535538932956, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 13.712252622494002, 70.0, 959.8576835745802, 2, 13.714251627637452, 70.0019936, 960.0249546666666, 13.056962822757502, 70.0, 913.9873975930251, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 960.0249546666666, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 69.99995551698906, 0.0, 1, 47.181237395507715, 68.56387397708285, 3234.9284148684196, 4, 47.2608225660683, 68.55750801777778, 3240.084222, 43.84546449754956, 69.9996204427222, 3069.1658729633205, 4, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 480.0124773333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 360.009358, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 27.34044974820523, 70.0, 1913.8314823743663, 3, 27.355230316926, 70.18949894000001, 1920.0499093333333, 24.276211607163983, 70.0, 1699.3348125014788, 3, 0.0, 70.0, 0.0, 1, 0.0, 69.99995386577098, 0.0, 1, 47.865598932076445, 67.60094460249374, 3235.7597017724834, 4, 47.934127435502695, 67.59451762962962, 3240.084222, 43.42789106247795, 69.9993730828393, 3039.9251486832964, 4, 12.640930902739049, 56.957634581864085, 719.9975231328041, 2, 12.642186506198168, 56.95365399387136, 720.018716, 9.650642458328429, 69.99659985943087, 675.5121585420493, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 16.060820674230662, 59.768902351666554, 959.9376225657198, 2, 16.06352325912331, 59.764283288314004, 960.0249546666666, 12.86752327777124, 69.9973323660411, 900.6923036019241, 2, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 120.00311933333333, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 0.0, 70.0, 0.0, 1, 16.376092957488325, 65.94253268893954, 1079.8810451662864, 2, 16.37919259898621, 65.93903011231752, 1080.028074, 15.428972485714285, 69.99887195280898, 1080.0106693909272, 2
